Mach_bin,CL_bin,Frequency
0.6012244897959184,0.5257142857142857,0.0
0.6012244897959184,0.5285714285714286,0.0
0.6012244897959184,0.5314285714285714,0.0
0.6012244897959184,0.5342857142857143,0.0
0.6012244897959184,0.5371428571428571,0.0
0.6012244897959184,0.5399999999999999,0.0
0.6012244897959184,0.5428571428571428,0.0
0.6012244897959184,0.5457142857142857,0.0
0.6012244897959184,0.5485714285714285,0.0
0.6012244897959184,0.5514285714285714,0.0
0.6012244897959184,0.5542857142857143,0.0
0.6012244897959184,0.5571428571428572,0.0
0.6012244897959184,0.5599999999999999,0.0
0.6012244897959184,0.5628571428571428,0.0
0.6012244897959184,0.5657142857142856,0.0
0.6012244897959184,0.5685714285714285,0.0
0.6012244897959184,0.5714285714285714,0.0
0.6012244897959184,0.5742857142857143,0.0
0.6012244897959184,0.5771428571428571,0.0
0.6074489795918367,0.44,0.0
0.6074489795918367,0.44285714285714284,0.0
0.6074489795918367,0.44571428571428573,0.0
0.6074489795918367,0.44857142857142857,0.0
0.6074489795918367,0.4514285714285714,0.0
0.6074489795918367,0.4542857142857143,0.0
0.6074489795918367,0.45714285714285713,1.0
0.6074489795918367,0.46,0.0
0.6074489795918367,0.46285714285714286,0.0
0.6074489795918367,0.4657142857142857,0.0
0.6074489795918367,0.4685714285714286,0.0
0.6074489795918367,0.4714285714285714,0.0
0.6074489795918367,0.47428571428571425,0.0
0.6074489795918367,0.47714285714285715,0.0
0.6074489795918367,0.48,0.0
0.6074489795918367,0.4828571428571429,0.0
0.6074489795918367,0.4857142857142857,0.0
0.6074489795918367,0.48857142857142855,0.0
0.6074489795918367,0.49142857142857144,0.0
0.6074489795918367,0.4942857142857143,0.0
0.6074489795918367,0.4971428571428571,0.0
0.6074489795918367,0.5,0.0
0.6074489795918367,0.5028571428571429,0.0
0.6074489795918367,0.5057142857142857,1.0
0.6074489795918367,0.5085714285714286,0.0
0.6074489795918367,0.5114285714285715,0.0
0.6074489795918367,0.5142857142857142,0.0
0.6074489795918367,0.5171428571428571,0.0
0.6074489795918367,0.52,0.0
0.6074489795918367,0.5228571428571428,1.0
0.6074489795918367,0.5257142857142857,0.0
0.6074489795918367,0.5285714285714286,1.0
0.6074489795918367,0.5314285714285714,0.0
0.6074489795918367,0.5342857142857143,0.0
0.6074489795918367,0.5371428571428571,1.0
0.6074489795918367,0.5399999999999999,0.0
0.6074489795918367,0.5428571428571428,0.0
0.6074489795918367,0.5457142857142857,0.0
0.6074489795918367,0.5485714285714285,1.0
0.6074489795918367,0.5514285714285714,1.0
0.6074489795918367,0.5542857142857143,1.0
0.6074489795918367,0.5571428571428572,1.0
0.6074489795918367,0.5599999999999999,5.0
0.6074489795918367,0.5628571428571428,2.0
0.6074489795918367,0.5657142857142856,2.0
0.6074489795918367,0.5685714285714285,10.0
0.6074489795918367,0.5714285714285714,18.0
0.6074489795918367,0.5742857142857143,9.0
0.6074489795918367,0.5771428571428571,11.0
0.613673469387755,0.44,0.0
0.613673469387755,0.44285714285714284,1.0
0.613673469387755,0.44571428571428573,2.0
0.613673469387755,0.44857142857142857,2.0
0.613673469387755,0.4514285714285714,2.0
0.613673469387755,0.4542857142857143,0.0
0.613673469387755,0.45714285714285713,2.0
0.613673469387755,0.46,3.0
0.613673469387755,0.46285714285714286,4.0
0.613673469387755,0.4657142857142857,5.0
0.613673469387755,0.4685714285714286,2.0
0.613673469387755,0.4714285714285714,2.0
0.613673469387755,0.47428571428571425,3.0
0.613673469387755,0.47714285714285715,3.0
0.613673469387755,0.48,4.0
0.613673469387755,0.4828571428571429,3.0
0.613673469387755,0.4857142857142857,2.0
0.613673469387755,0.48857142857142855,3.0
0.613673469387755,0.49142857142857144,4.0
0.613673469387755,0.4942857142857143,5.0
0.613673469387755,0.4971428571428571,8.0
0.613673469387755,0.5,5.0
0.613673469387755,0.5028571428571429,6.0
0.613673469387755,0.5057142857142857,10.0
0.613673469387755,0.5085714285714286,3.0
0.613673469387755,0.5114285714285715,8.0
0.613673469387755,0.5142857142857142,11.0
0.613673469387755,0.5171428571428571,11.0
0.613673469387755,0.52,13.0
0.613673469387755,0.5228571428571428,14.0
0.613673469387755,0.5257142857142857,18.0
0.613673469387755,0.5285714285714286,22.0
0.613673469387755,0.5314285714285714,24.0
0.613673469387755,0.5342857142857143,19.0
0.613673469387755,0.5371428571428571,21.0
0.613673469387755,0.5399999999999999,18.0
0.613673469387755,0.5428571428571428,24.0
0.613673469387755,0.5457142857142857,23.0
0.613673469387755,0.5485714285714285,30.0
0.613673469387755,0.5514285714285714,30.0
0.613673469387755,0.5542857142857143,20.0
0.613673469387755,0.5571428571428572,11.0
0.613673469387755,0.5599999999999999,8.0
0.613673469387755,0.5628571428571428,0.0
0.613673469387755,0.5657142857142856,1.0
0.613673469387755,0.5685714285714285,0.0
0.613673469387755,0.5714285714285714,2.0
0.613673469387755,0.5742857142857143,1.0
0.613673469387755,0.5771428571428571,1.0
0.6198979591836734,0.44,0.0
0.6198979591836734,0.44285714285714284,0.0
0.6198979591836734,0.44571428571428573,0.0
0.6198979591836734,0.44857142857142857,0.0
0.6198979591836734,0.4514285714285714,0.0
0.6198979591836734,0.4542857142857143,0.0
0.6198979591836734,0.45714285714285713,0.0
0.6198979591836734,0.46,0.0
0.6198979591836734,0.46285714285714286,0.0
0.6198979591836734,0.4657142857142857,0.0
0.6198979591836734,0.4685714285714286,0.0
0.6198979591836734,0.4714285714285714,0.0
0.6198979591836734,0.47428571428571425,0.0
0.6198979591836734,0.47714285714285715,0.0
0.6198979591836734,0.48,0.0
0.6198979591836734,0.4828571428571429,0.0
